UF;ESTACAO;LATITUDE;LONGITUDE;ALTITUDE;DATA;DIA;MES;CHUVA_MM;TEMP_MAX;TEMP_MIN;TEMP_MED;UMI_MAX;UMI_MIN;VENTO_MAX_MS
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;15/08/2021;15;8;0;34,2;14,9;24,55;85;17;7,2
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;16/08/2021;16;8;0;34,7;16,4;25,55;68;16;10,6
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;17/08/2021;17;8;0;33,9;13,3;23,6;84;19;11,4
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;18/08/2021;18;8;0;35,4;15,3;25,35;79;15;8,3
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;19/08/2021;19;8;0;34,1;14,2;24,15;77;17;10,5
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;20/08/2021;20;8;0;32,6;12,6;22,6;78;16;10
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;21/08/2021;21;8;0;32,9;9,9;21,4;80;16;8,6
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;22/08/2021;22;8;0;32,8;9,6;21,2;80;18;14,6
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;23/08/2021;23;8;0;34,9;11;22,95;80;17;9,9
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;24/08/2021;24;8;0;35,6;13,5;24,55;73;15;13,4
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;25/08/2021;25;8;0;36,5;13,2;24,85;75;14;10,1
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;26/08/2021;26;8;0;35,2;22,7;28,95;41;18;11
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;27/08/2021;27;8;0;31,1;20,4;25,75;70;32;7,6
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;28/08/2021;28;8;0,4;22,7;17,2;19,95;87;63;15,5
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;29/08/2021;29;8;0;18,8;17,3;18,05;89;82;4,9
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;30/08/2021;30;8;0;30,7;18,2;24,45;75;30;10,4
SP;ARIRANHA;-21,13305554;-48,84055555;525,44;31/08/2021;31;8;0;31,2;14,7;22,95;79;24;10,7
SP;AVARE;-23,10166666;-48,9411111;776,36;01/01/2021;1;1;0;26,1;21,5;23,8;88;63;7,8
SP;AVARE;-23,10166666;-48,9411111;776,36;02/01/2021;2;1;0;26,7;24,8;25,75;68;60;8,1
SP;AVARE;-23,10166666;-48,9411111;776,36;04/01/2021;4;1;0;28,8;26,9;27,85;55;48;7,2
SP;AVARE;-23,10166666;-48,9411111;776,36;05/01/2021;5;1;0;28,6;22,1;25,35;80;49;7,2
SP;AVARE;-23,10166666;-48,9411111;776,36;06/01/2021;6;1;0;27,6;21,5;24,55;88;62;9
SP;AVARE;-23,10166666;-48,9411111;776,36;07/01/2021;7;1;0;29,8;27,6;28,7;63;54;7,5
SP;AVARE;-23,10166666;-48,9411111;776,36;08/01/2021;8;1;0;28,2;20,8;24,5;95;58;6,6
SP;AVARE;-23,10166666;-48,9411111;776,36;10/01/2021;10;1;0;28,6;20,7;24,65;91;61;5,6
SP;AVARE;-23,10166666;-48,9411111;776,36;12/01/2021;12;1;0;29,6;24,6;27,1;73;50;9,1
SP;AVARE;-23,10166666;-48,9411111;776,36;13/01/2021;13;1;0;29;27,7;28,35;64;58;10,4
SP;AVARE;-23,10166666;-48,9411111;776,36;14/01/2021;14;1;0;25,4;22,8;24,1;89;76;8
SP;AVARE;-23,10166666;-48,9411111;776,36;16/01/2021;16;1;0;26,1;23,6;24,85;76;67;9,1
SP;AVARE;-23,10166666;-48,9411111;776,36;18/01/2021;18;1;0;25,1;20,9;23;89;76;12,8
SP;AVARE;-23,10166666;-48,9411111;776,36;19/01/2021;19;1;0;26,4;25,1;25,75;73;69;6,8
SP;AVARE;-23,10166666;-48,9411111;776,36;20/01/2021;20;1;0;26,1;23,5;24,8;80;70;5
SP;AVARE;-23,10166666;-48,9411111;776,36;22/01/2021;22;1;0;31,2;27,4;29,3;52;38;6,4
SP;AVARE;-23,10166666;-48,9411111;776,36;29/01/2021;29;1;0;27,1;25,6;26,35;68;60;6,2
SP;AVARE;-23,10166666;-48,9411111;776,36;01/02/2021;1;2;0;27,3;21,2;24,25;85;59;4,2
SP;AVARE;-23,10166666;-48,9411111;776,36;02/02/2021;2;2;0;31,3;27,7;29,5;63;46;8,5
SP;AVARE;-23,10166666;-48,9411111;776,36;04/02/2021;4;2;0;30,7;28,9;29,8;60;51;8,5
SP;AVARE;-23,10166666;-48,9411111;776,36;06/02/2021;6;2;0;27,9;26,3;27,1;53;41;6,8
SP;AVARE;-23,10166666;-48,9411111;776,36;07/02/2021;7;2;0;26,3;23,1;24,7;50;43;8,7
SP;AVARE;-23,10166666;-48,9411111;776,36;09/02/2021;9;2;0;23,6;22,1;22,85;59;56;7,7
SP;AVARE;-23,10166666;-48,9411111;776,36;10/02/2021;10;2;0;27,2;24,2;25,7;65;53;5,5
SP;AVARE;-23,10166666;-48,9411111;776,36;21/02/2021;21;2;0;29,9;29;29,45;43;39;7,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/01/2021;1;1;0;28,3;22,5;25,4;92;59;3,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/01/2021;2;1;0;29,9;23,4;26,65;78;51;7,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/01/2021;3;1;0;31,3;22,4;26,85;74;45;10,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/01/2021;4;1;0;32,1;22,5;27,3;73;39;7,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/01/2021;5;1;0;32,5;24,6;28,55;74;38;8,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/01/2021;6;1;0;33,4;26,4;29,9;70;43;10,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/01/2021;7;1;0;33,6;22,8;28,2;90;40;9,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/01/2021;8;1;0;31,9;23,6;27,75;84;43;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/01/2021;9;1;0;33,1;23,9;28,5;86;41;7,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;10/01/2021;10;1;0;33,9;22,6;28,25;93;43;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/01/2021;11;1;0;31,6;23,6;27,6;86;52;5,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/01/2021;12;1;0;32,5;22,8;27,65;95;52;5,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/01/2021;13;1;0;31,3;24,3;27,8;85;56;9,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/01/2021;14;1;0;30,4;22,7;26,55;90;56;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/01/2021;15;1;0;30,1;22;26,05;92;46;5,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/01/2021;16;1;0;29,1;23,3;26,2;79;54;8,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/01/2021;17;1;0;29,2;22,5;25,85;93;60;9,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/01/2021;18;1;0;32,2;23,2;27,7;86;47;8,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/01/2021;19;1;0;28,1;22,4;25,25;94;70;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/01/2021;20;1;0;32,6;22,9;27,75;87;38;7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/01/2021;21;1;0;33,9;22,3;28,1;88;32;9,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/01/2021;22;1;0;34,1;21,8;27,95;83;31;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/01/2021;23;1;0;34,4;22,4;28,4;84;30;6,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/01/2021;24;1;0;33,3;22,3;27,8;84;38;8,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/01/2021;25;1;0;33,4;22,5;27,95;89;36;8,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/01/2021;26;1;0;32,7;20,4;26,55;92;44;10,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/01/2021;27;1;0;33;23,3;28,15;78;39;8,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/01/2021;28;1;0;32,9;21,6;27,25;95;40;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;29/01/2021;29;1;0;33,6;22,5;28,05;79;31;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;30/01/2021;30;1;0;34,9;23,2;29,05;86;30;9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;31/01/2021;31;1;0;32,6;23,6;28,1;82;44;6,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/02/2021;1;2;0;32,1;21,8;26,95;94;38;5,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/02/2021;2;2;0;34,9;23;28,95;84;33;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/02/2021;3;2;0;34,5;21,9;28,2;91;33;6,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/02/2021;4;2;0;34,2;24;29,1;86;41;8,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/02/2021;5;2;0;31,4;24,1;27,75;87;44;9,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/02/2021;6;2;0;32,6;21,8;27,2;84;29;7,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/02/2021;7;2;0;31,1;19;25,05;82;32;10,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/02/2021;8;2;0;30,7;18,8;24,75;81;29;11,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/02/2021;9;2;0;31,7;18,6;25,15;78;31;9,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;10/02/2021;10;2;0;32;19,7;25,85;79;33;9,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/02/2021;11;2;0;23,8;20,7;22,25;91;69;8,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/02/2021;12;2;0;28,8;20,1;24,45;92;52;5,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/02/2021;13;2;0;29,3;22,2;25,75;87;52;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/02/2021;14;2;0;29;19,7;24,35;96;58;7,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/02/2021;15;2;0;31,1;19,6;25,35;93;44;9,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/02/2021;16;2;0;33,1;20;26,55;93;34;8,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/02/2021;17;2;0;32,9;21,2;27,05;89;39;16,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/02/2021;18;2;0;33,2;20,1;26,65;95;39;8,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/02/2021;19;2;0;34,1;21,3;27,7;88;23;7,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/02/2021;20;2;0;34,6;21,1;27,85;86;20;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/02/2021;21;2;0;34,8;21,2;28;82;28;9,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/02/2021;22;2;0;34,3;20,8;27,55;84;28;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/02/2021;23;2;0;35,4;21,6;28,5;85;27;6,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/02/2021;24;2;0;34,2;23;28,6;82;35;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/02/2021;25;2;0;33,8;22,7;28,25;84;37;9,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/02/2021;26;2;0;29,7;19,4;24,55;93;46;9,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/02/2021;27;2;0;30,1;20,3;25,2;91;47;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/02/2021;28;2;0;30,3;21,2;25,75;94;46;9,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/03/2021;1;3;0;31,1;21;26,05;90;43;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/03/2021;2;3;0;30,8;21,6;26,2;89;44;6,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/03/2021;3;3;0;27,1;21,2;24,15;95;59;7,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/03/2021;4;3;0;28,8;21,7;25,25;94;56;13,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/03/2021;5;3;0;25;20,8;22,9;92;77;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/03/2021;6;3;0;27,3;21,8;24,55;91;63;7,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/03/2021;7;3;0;29,8;19,4;24,6;94;54;6,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/03/2021;8;3;0;30,4;21,2;25,8;93;47;6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/03/2021;9;3;0;32,5;20,2;26,35;94;36;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;10/03/2021;10;3;0;31,6;17,9;24,75;85;36;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/03/2021;11;3;0;33;22,3;27,65;90;39;10,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/03/2021;12;3;0;34,1;20,8;27,45;94;27;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/03/2021;13;3;0;34;21,1;27,55;91;22;7,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/03/2021;14;3;0;34,6;21,3;27,95;92;25;6,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/03/2021;15;3;0;32,8;20,3;26,55;96;38;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/03/2021;16;3;0;33,3;21,7;27,5;86;36;5,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/03/2021;17;3;0;33,1;21,8;27,45;93;38;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/03/2021;18;3;0;30,2;21,3;25,75;92;52;8,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/03/2021;19;3;0;31,3;21,1;26,2;89;41;8,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/03/2021;20;3;0;31,3;22,1;26,7;92;46;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/03/2021;21;3;0;33,5;22,3;27,9;91;34;5,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/03/2021;22;3;0;34,2;20,5;27,35;91;32;5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/03/2021;23;3;0;33,6;21,6;27,6;89;32;7,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/03/2021;24;3;0;34,7;22,5;28,6;90;29;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/03/2021;25;3;0;33,4;21,5;27,45;82;39;9,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/03/2021;26;3;0;35;22;28,5;88;33;7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/03/2021;27;3;0;35;22,2;28,6;92;32;6,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/03/2021;28;3;0;34,3;21,1;27,7;88;32;6,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;29/03/2021;29;3;0;35;20,9;27,95;92;28;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;30/03/2021;30;3;0;33,2;20,4;26,8;93;30;10,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;31/03/2021;31;3;0;30;19,5;24,75;91;40;6,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/04/2021;1;4;0;28,7;16,8;22,75;90;32;10,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/04/2021;2;4;0;28,9;17,3;23,1;88;26;10
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/04/2021;3;4;0;31,4;17,7;24,55;83;28;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/04/2021;4;4;0;29,8;18,2;24;85;34;9,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/04/2021;5;4;0;29,4;18,6;24;85;43;9,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/04/2021;6;4;0;24,3;18,4;21,35;95;71;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/04/2021;7;4;0;28,8;19,2;24;87;43;9,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/04/2021;8;4;0;29,4;19;24,2;84;36;8,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/04/2021;9;4;0;30;18,7;24,35;90;30;6,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;10/04/2021;10;4;0;31,3;19,4;25,35;80;26;6,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/04/2021;11;4;0;31,5;18,2;24,85;87;26;7,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/04/2021;12;4;0;33,7;16,5;25,1;83;26;5,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/04/2021;13;4;0;27;20,7;23,85;83;52;12,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/04/2021;14;4;0;28,3;16,1;22,2;89;30;9,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/04/2021;15;4;0;31;17,4;24,2;82;36;9,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/04/2021;16;4;0;31,3;18,5;24,9;83;37;6,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/04/2021;17;4;0;28,9;20,6;24,75;89;45;9,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/04/2021;18;4;0;26,4;18,3;22,35;95;56;5,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/04/2021;19;4;0;26;18,1;22,05;86;49;10,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/04/2021;20;4;0;25,8;16,5;21,15;93;49;10,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/04/2021;21;4;0;25,9;16,8;21,35;86;43;10,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/04/2021;22;4;0;25,7;15,8;20,75;88;44;12,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/04/2021;23;4;0;27;16,1;21,55;87;33;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/04/2021;24;4;0;28,4;17;22,7;86;33;7,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/04/2021;25;4;0;30;18,1;24,05;86;33;6,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/04/2021;26;4;0;30,2;19,9;25,05;83;34;6,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/04/2021;27;4;0;29,8;18,8;24,3;86;30;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/04/2021;28;4;0;28,3;17;22,65;87;31;7,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;29/04/2021;29;4;0;25,8;16,8;21,3;79;35;12,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;30/04/2021;30;4;0;26,3;15,1;20,7;86;41;14,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/05/2021;1;5;0;27;15,6;21,3;87;42;8,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/05/2021;2;5;0;27,7;16,4;22,05;87;32;6,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/05/2021;3;5;0;29,2;17,2;23,2;85;26;6,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/05/2021;4;5;0;30,1;18;24,05;82;28;6,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/05/2021;5;5;0;30,6;17;23,8;88;24;4,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/05/2021;6;5;0;31,3;18,5;24,9;83;23;8,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/05/2021;7;5;0;26,1;17,6;21,85;76;47;9,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/05/2021;8;5;0;26,3;15,5;20,9;86;39;11,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/05/2021;9;5;0;27,1;16,3;21,7;84;33;8,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;10/05/2021;10;5;0;27,9;16,1;22;85;38;7,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/05/2021;11;5;0;29,4;17,8;23,6;84;33;6,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/05/2021;12;5;0;27,5;17,5;22,5;82;43;8,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/05/2021;13;5;0;23,1;15,3;19,2;88;52;11,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/05/2021;14;5;0;26,1;14,1;20,1;88;42;10,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/05/2021;15;5;0;27,1;16,8;21,95;82;43;6,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/05/2021;16;5;0;27,8;16,9;22,35;85;41;6,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/05/2021;17;5;0;27,7;16;21,85;93;35;6,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/05/2021;18;5;0;26,7;16,9;21,8;80;37;7,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/05/2021;19;5;0;27,1;14,1;20,6;95;29;7,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/05/2021;20;5;0;29;12,7;20,85;96;25;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/05/2021;21;5;0;30,7;18,1;24,4;65;21;6,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/05/2021;22;5;0;19,7;16,3;18;95;79;8,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/05/2021;23;5;0;21,3;16,4;18,85;96;82;8,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/05/2021;24;5;0;21,9;10,7;16,3;81;30;6,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/05/2021;25;5;0;23;13,2;18,1;92;35;7,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/05/2021;26;5;0;27,6;13,6;20,6;88;21;4,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/05/2021;27;5;0;29,7;17,3;23,5;68;33;4,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/05/2021;28;5;0;32;18,2;25,1;82;30;9,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;29/05/2021;29;5;0;31,9;22,8;27,35;71;27;12,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;30/05/2021;30;5;0;26,3;19,2;22,75;83;48;9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;31/05/2021;31;5;0;24,8;17,3;21,05;85;48;5,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/06/2021;1;6;0;27,1;15,3;21,2;94;39;5,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/06/2021;2;6;0;32,5;15,9;24,2;92;26;5,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/06/2021;3;6;0;33,7;16,6;25,15;89;21;5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/06/2021;4;6;0;28,8;17,4;23,1;89;40;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/06/2021;5;6;0;30,1;17,6;23,85;84;26;7,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;06/06/2021;6;6;0;29,7;17,3;23,5;80;25;6,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;07/06/2021;7;6;0;22,4;19,2;20,8;84;69;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;08/06/2021;8;6;0;21,5;16,8;19,15;89;69;9,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;09/06/2021;9;6;0;26;17,1;21,55;90;50;8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;11/06/2021;11;6;0;22,8;16,5;19,65;97;61;4,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;12/06/2021;12;6;0;23,1;16,2;19,65;93;45;6,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;13/06/2021;13;6;0;22,9;12,4;17,65;92;44;10,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;14/06/2021;14;6;0;23,8;11,9;17,85;86;45;8,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;15/06/2021;15;6;0;25,3;14,3;19,8;94;44;6,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;16/06/2021;16;6;0;23;13,9;18,45;87;38;8,3
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;17/06/2021;17;6;0;22,4;13,4;17,9;89;41;9,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;18/06/2021;18;6;0;23,1;13,3;18,2;88;45;8,2
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;19/06/2021;19;6;0;26,5;15,9;21,2;82;38;7,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;20/06/2021;20;6;0;22,7;17,1;19,9;86;51;6,6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;21/06/2021;21;6;0;22;13,3;17,65;91;52;9,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;22/06/2021;22;6;0;21,5;15,6;18,55;96;73;6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;23/06/2021;23;6;0;22,8;14,8;18,8;88;48;12,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;24/06/2021;24;6;0;25,7;13,7;19,7;90;47;6
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;25/06/2021;25;6;0;29,6;15,6;22,6;95;33;7,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;26/06/2021;26;6;0;30,4;17,6;24;84;29;7,7
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;27/06/2021;27;6;0;28,7;15,2;21,95;86;28;9,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;28/06/2021;28;6;0;26,9;13,6;20,25;87;30;8,5
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;29/06/2021;29;6;0;16,4;12,5;14,45;77;43;8,4
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;30/06/2021;30;6;0;16,8;4,3;10,55;88;25;6,8
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;01/07/2021;1;7;0;21,4;7,7;14,55;85;29;13,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;02/07/2021;2;7;0;26;11,1;18,55;90;35;8,1
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;03/07/2021;3;7;0;27,2;13;20,1;87;25;5,9
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;04/07/2021;4;7;0;23,5;13;18,25;90;41;11
SP;BARRA BONITA;-22,4711111;-48,5575;533,68;05/07/2021;5;7;0;24,3;12,9;18,6;88;35;7,6
